peer0.org2.example.com;1.44;11.57;0.15;0.0443;0.022
orderer0.example.com;0.09;8.219;0.1;0.012400000000000001;0.019
ca.org2.example.com;0.0;10.71;0.14;0.0070999999999999995;0.0058
couchdb.peer0.org1.example.com;0.85;39.04;0.5;0.0251;0.019
couchdb.peer0.org2.example.com;0.68;41.0;0.52;0.0258;0.019
ca.org1.example.com;0.0;8.25;0.1;0.006980000000000001;0.0058
peer0.org1.example.com;3.11;43.62;0.55;0.059500000000000004;0.024
peer0.org2.example.com;2.64;11.65;0.15;0.0569;0.024
orderer0.example.com;0.1;8.219;0.1;0.012400000000000001;0.019
ca.org2.example.com;0.0;10.71;0.14;0.0070999999999999995;0.0058
couchdb.peer0.org1.example.com;4.98;39.44;0.5;0.0263;0.02
couchdb.peer0.org2.example.com;4.81;41.45;0.53;0.026600000000000002;0.02
ca.org1.example.com;0.0;8.25;0.1;0.006980000000000001;0.0058
peer0.org1.example.com;3.11;43.62;0.55;0.059500000000000004;0.024
peer0.org2.example.com;2.64;11.65;0.15;0.0569;0.024
orderer0.example.com;0.1;8.219;0.1;0.012400000000000001;0.019
ca.org2.example.com;0.0;10.71;0.14;0.0070999999999999995;0.0058
couchdb.peer0.org1.example.com;4.98;39.44;0.5;0.0263;0.02
couchdb.peer0.org2.example.com;4.81;41.45;0.53;0.026600000000000002;0.02
ca.org1.example.com;0.0;8.25;0.1;0.006980000000000001;0.0058
peer0.org1.example.com;7.72;46.84;0.59;0.07640000000000001;0.003
peer0.org2.example.com;6.93;12.39;0.16;0.0757;0.033
orderer0.example.com;1.36;8.262;0.1;0.0187;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00719;0.0058
couchdb.peer0.org1.example.com;3.39;39.43;0.5;0.027899999999999998;0.022
couchdb.peer0.org2.example.com;3.76;41.44;0.53;0.028;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00713;0.0058
peer0.org1.example.com;7.72;46.84;0.59;0.07640000000000001;0.003
peer0.org2.example.com;6.93;12.39;0.16;0.0757;0.033
orderer0.example.com;1.36;8.262;0.1;0.0187;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00719;0.0058
couchdb.peer0.org1.example.com;3.39;39.43;0.5;0.027899999999999998;0.022
couchdb.peer0.org2.example.com;3.76;41.44;0.53;0.028;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00713;0.0058
peer0.org1.example.com;1.8;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.13;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.06;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.0074;0.0058
couchdb.peer0.org1.example.com;0.59;39.43;0.5;0.028100000000000003;0.022
couchdb.peer0.org2.example.com;0.54;41.44;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;0.0;12.48;0.16;0.008;0.0
distracted_gates;0.0;12.03;0.15;0.008;0.0
peer0.org1.example.com;1.8;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.13;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.06;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.0074;0.0058
couchdb.peer0.org1.example.com;0.59;39.43;0.5;0.028100000000000003;0.022
couchdb.peer0.org2.example.com;0.54;41.44;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;0.0;12.48;0.16;0.008;0.0
distracted_gates;0.0;12.03;0.15;0.008;0.0
peer0.org1.example.com;1.8;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.32;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.06;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00747;0.0058
couchdb.peer0.org1.example.com;0.7;39.43;0.5;0.0282;0.022
couchdb.peer0.org2.example.com;1.17;41.44;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;126.35;57.86;0.73;0.015;0.0
distracted_gates;125.65;57.55;0.73;0.015;0.0
peer0.org1.example.com;1.74;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.32;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.08;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00747;0.0058
couchdb.peer0.org1.example.com;0.7;39.43;0.5;0.0282;0.022
couchdb.peer0.org2.example.com;1.17;41.44;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;126.35;57.86;0.73;0.015;0.0
distracted_gates;125.65;57.55;0.73;0.015;0.0
peer0.org1.example.com;1.74;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.32;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.08;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00747;0.0058
couchdb.peer0.org1.example.com;0.7;39.43;0.5;0.0282;0.022
couchdb.peer0.org2.example.com;1.17;41.44;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;126.35;57.86;0.73;0.015;0.0
distracted_gates;125.65;57.55;0.73;0.015;0.0
peer0.org1.example.com;1.62;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.7;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.09;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00747;0.0058
couchdb.peer0.org1.example.com;0.73;39.43;0.5;0.0282;0.022
couchdb.peer0.org2.example.com;7.06;41.45;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;137.09;61.09;0.78;0.015;0.0
distracted_gates;142.33;72.55;0.92;0.015;0.0
peer0.org1.example.com;1.62;46.89;0.6;0.0766;0.003
peer0.org2.example.com;2.7;12.39;0.16;0.07590000000000001;0.033
orderer0.example.com;0.09;8.262;0.1;0.0189;0.002
ca.org2.example.com;0.0;10.71;0.14;0.00747;0.0058
couchdb.peer0.org1.example.com;0.73;39.43;0.5;0.0282;0.022
couchdb.peer0.org2.example.com;7.06;41.45;0.53;0.0282;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00735;0.0058
tender_brahmagupta;137.09;61.09;0.78;0.015;0.0
distracted_gates;142.33;72.55;0.92;0.015;0.0
peer0.org1.example.com;1.48;46.91;0.6;0.07690000000000001;0.003
peer0.org2.example.com;1.61;12.39;0.16;0.0761;0.033
orderer0.example.com;0.13;8.262;0.1;0.0192;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00768;0.0058
couchdb.peer0.org1.example.com;0.42;39.43;0.5;0.028399999999999998;0.022
couchdb.peer0.org2.example.com;1.63;41.45;0.53;0.028399999999999998;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00756;0.0058
tender_brahmagupta;149.72;88.21;1.12;0.036000000000000004;0.0
distracted_gates;162.56;99.5;1.26;0.036000000000000004;0.0
peer0.org1.example.com;1.48;46.91;0.6;0.07690000000000001;0.003
peer0.org2.example.com;1.61;12.39;0.16;0.0761;0.033
orderer0.example.com;0.13;8.262;0.1;0.0192;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00768;0.0058
couchdb.peer0.org1.example.com;0.42;39.43;0.5;0.028399999999999998;0.022
couchdb.peer0.org2.example.com;1.63;41.45;0.53;0.028399999999999998;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00756;0.0058
tender_brahmagupta;149.72;88.21;1.12;0.036000000000000004;0.0
distracted_gates;162.56;99.5;1.26;0.036000000000000004;0.0
peer0.org1.example.com;1.51;46.91;0.6;0.0772;0.003
peer0.org2.example.com;1.36;12.39;0.16;0.07640000000000001;0.033
orderer0.example.com;0.07;8.262;0.1;0.0195;0.024
ca.org2.example.com;0.0;10.71;0.14;0.007980000000000001;0.0058
couchdb.peer0.org1.example.com;8.82;39.43;0.5;0.0287;0.022
couchdb.peer0.org2.example.com;0.59;41.45;0.53;0.0287;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00785;0.0058
tender_brahmagupta;158.56;91.73;1.16;0.066;0.0
distracted_gates;167.19;102.3;1.3;0.073;0.0
peer0.org1.example.com;1.51;46.91;0.6;0.0772;0.003
peer0.org2.example.com;1.36;12.39;0.16;0.07640000000000001;0.033
orderer0.example.com;0.07;8.262;0.1;0.0195;0.024
ca.org2.example.com;0.0;10.71;0.14;0.007980000000000001;0.0058
couchdb.peer0.org1.example.com;8.82;39.43;0.5;0.0287;0.022
couchdb.peer0.org2.example.com;0.59;41.45;0.53;0.0287;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00785;0.0058
tender_brahmagupta;158.56;91.73;1.16;0.066;0.0
distracted_gates;167.19;102.3;1.3;0.073;0.0
peer0.org1.example.com;1.64;46.92;0.6;0.07740000000000001;0.003
peer0.org2.example.com;1.82;12.39;0.16;0.0766;0.033
orderer0.example.com;0.1;8.262;0.1;0.019899999999999998;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00819;0.0058
couchdb.peer0.org1.example.com;0.32;39.43;0.5;0.0289;0.022
couchdb.peer0.org2.example.com;0.42;41.45;0.53;0.029;0.022
ca.org1.example.com;0.0;8.25;0.1;0.008060000000000001;0.0058
tender_brahmagupta;188.42;119.3;1.52;0.093;0.0
distracted_gates;154.69;117.6;1.49;0.093;0.0
peer0.org1.example.com;1.64;46.92;0.6;0.07740000000000001;0.003
peer0.org2.example.com;1.82;12.39;0.16;0.0766;0.033
orderer0.example.com;0.1;8.262;0.1;0.019899999999999998;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00819;0.0058
couchdb.peer0.org1.example.com;0.32;39.43;0.5;0.0289;0.022
couchdb.peer0.org2.example.com;0.42;41.45;0.53;0.029;0.022
ca.org1.example.com;0.0;8.25;0.1;0.008060000000000001;0.0058
tender_brahmagupta;188.42;119.3;1.52;0.093;0.0
distracted_gates;154.69;117.6;1.49;0.093;0.0
peer0.org1.example.com;1.51;46.95;0.6;0.0777;0.003
peer0.org2.example.com;1.74;12.39;0.16;0.077;0.033
orderer0.example.com;0.08;8.262;0.1;0.020300000000000002;0.024
